  -1.0451558e+02  -1.7842416e+01
  -1.0425967e+02  -1.7827235e+01
  -1.0400376e+02  -1.7812110e+01
  -1.0374784e+02  -1.7797040e+01
  -1.0349193e+02  -1.7782026e+01
  -1.0323602e+02  -1.7767068e+01
  -1.0298011e+02  -1.7752164e+01
  -1.0272420e+02  -1.7737316e+01
  -1.0246829e+02  -1.7722522e+01
  -1.0221237e+02  -1.7707783e+01
  -1.0195646e+02  -1.7693098e+01
  -1.0170055e+02  -1.7678468e+01
  -1.0144464e+02  -1.7663891e+01
  -1.0118873e+02  -1.7649368e+01
  -1.0093281e+02  -1.7634899e+01
  -1.0067690e+02  -1.7620483e+01
  -1.0042099e+02  -1.7606121e+01
  -1.0016508e+02  -1.7591811e+01
  -9.9909166e+01  -1.7577554e+01
  -9.9653254e+01  -1.7563350e+01
  -9.9397342e+01  -1.7549199e+01
  -9.9141430e+01  -1.7535100e+01
  -9.8885518e+01  -1.7521053e+01
  -9.8629606e+01  -1.7507058e+01
  -9.8373694e+01  -1.7493114e+01
  -9.8117782e+01  -1.7479223e+01
  -9.7861871e+01  -1.7465383e+01
  -9.7605959e+01  -1.7451594e+01
  -9.7350047e+01  -1.7437856e+01
  -9.7094135e+01  -1.7424169e+01
  -9.6838223e+01  -1.7410533e+01
  -9.6582311e+01  -1.7396947e+01
  -9.6326399e+01  -1.7383412e+01
  -9.6070487e+01  -1.7369928e+01
  -9.5814575e+01  -1.7356493e+01
  -9.5558663e+01  -1.7343109e+01
  -9.5302751e+01  -1.7329774e+01
  -9.5046839e+01  -1.7316489e+01
  -9.4790928e+01  -1.7303253e+01
  -9.4535016e+01  -1.7290067e+01
  -9.4279104e+01  -1.7276930e+01
  -9.4023192e+01  -1.7263842e+01
  -9.3767280e+01  -1.7250803e+01
  -9.3511368e+01  -1.7237813e+01
  -9.3255456e+01  -1.7224871e+01
  -9.2999544e+01  -1.7211978e+01
  -9.2743632e+01  -1.7199133e+01
  -9.2487720e+01  -1.7186336e+01
