-104.51558 38.9426
-104.25967 38.9426
-104.00376 38.9426
-103.74784 38.9426
-103.49193 38.9426
-103.23602 38.9426
-102.98011 38.9426
-102.7242 38.9426
-102.46829 38.9426
-102.21237 38.9426
-101.95646 38.9426
-101.70055 38.9426
-101.44464 38.9426
-101.18873 38.9426
-100.93281 38.9426
-100.6769 38.9426
-100.42099 38.9426
-100.16508 38.9426
-99.909166 38.9426
-99.653254 38.9426
-99.397342 38.9426
-99.14143 38.9426
-98.885518 38.9426
-98.629606 38.9426
-98.373694 38.9426
-98.117782 38.9426
-97.861871 38.9426
-97.605959 38.9426
-97.350047 38.9426
-97.094135 38.9426
-96.838223 38.9426
-96.582311 38.9426
-96.326399 38.9426
-96.070487 38.9426
-95.814575 38.9426
-95.558663 38.9426
-95.302751 38.9426
-95.046839 38.9426
-94.790928 38.9426
-94.535016 38.9426
-94.279104 38.9426
-94.023192 38.9426
-93.76728 38.9426
-93.511368 38.9426
-93.255456 38.9426
-92.999544 38.9426
-92.743632 38.9426
-92.48772 38.9426
-92.231808 38.9426
-91.975896 38.9426
-91.719985 38.9426
-91.464073 38.9426
-91.208161 38.9426
-90.952249 38.9426
-90.696337 38.9426
-90.440425 38.9426
-90.184513 38.9426
-89.928601 38.9426
-89.672689 38.9426
-89.416777 38.9426
-89.160865 38.9426
-88.904953 38.9426
-88.649042 38.9426
-88.39313 38.9426
-88.137218 38.9426
-87.881306 38.9426
-87.625394 38.9426
-87.369482 38.9426
-87.11357 38.9426
-86.857658 38.9426
-86.601746 38.9426
-86.345834 38.9426
-86.089922 38.9426
-85.83401 38.9426
-85.578099 38.9426
-85.322187 38.9426
-85.066275 38.9426
-84.810363 38.9426
-84.554451 38.9426
-84.298539 38.9426
-84.042627 38.9426
-83.786715 38.9426
-83.530803 38.9426
-83.274891 38.9426
-83.018979 38.9426
-82.763067 38.9426
-82.507156 38.9426
-82.251244 38.9426
-81.995332 38.9426
-81.73942 38.9426
-81.483508 38.9426
-81.227596 38.9426
-80.971684 38.9426
-80.715772 38.9426
-80.45986 38.9426
-80.203948 38.9426
-79.948036 38.9426
-79.692124 38.9426
-79.436213 38.9426
-79.180301 38.9426
-78.924389 38.9426
-78.668477 38.9426
-78.412565 38.9426
-78.156653 38.9426
-77.900741 38.9426
-77.644829 38.9426
-77.388917 38.9426
-77.133005 38.9426
-76.877093 38.9426
-76.621181 38.9426
-76.36527 38.9426
-76.109358 38.9426
